image_id,layer,layout,importance_source,analysis_only_calibration,physical_fraction_requested,selected_chunk_count,total_chunk_count,selected_physical_rows,selected_normal_tokens,total_normal_tokens,realized_normal_token_fraction,selected_importance_mass,total_importance_mass,importance_mass_coverage,separator_tokens,separator_tail,prefix_rule,order_sha256
n355567,7,raster,visionzip_image_saliency,False,0.5,17,34,1088,1078,2112,0.5104166666666666,25.846858024597168,41.25156879425049,0.6265666683735824,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,7,raster,sparsevlm_calib4_analysis_only,True,0.5,17,34,1088,1078,2112,0.5104166666666666,0.026078552503520314,0.056212708841940184,0.46392627291540806,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,8,raster,visionzip_image_saliency,False,0.1,3,34,192,192,2112,0.09090909090909091,4.627756118774414,41.25156879425049,0.11218376061904865,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,8,raster,sparsevlm_calib4_analysis_only,True,0.1,3,34,192,192,2112,0.09090909090909091,0.007608445437426781,0.06432698632897882,0.11827766030443174,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,8,raster,visionzip_image_saliency,False,0.2,7,34,448,448,2112,0.21212121212121213,8.402329444885254,41.25156879425049,0.203685088603378,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,8,raster,sparsevlm_calib4_analysis_only,True,0.2,7,34,448,448,2112,0.21212121212121213,0.01630701053034045,0.06432698632897882,0.2535018576331822,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,8,raster,visionzip_image_saliency,False,0.25,8,34,512,512,2112,0.24242424242424243,12.111695289611816,41.25156879425049,0.29360568927744407,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,8,raster,sparsevlm_calib4_analysis_only,True,0.25,8,34,512,512,2112,0.24242424242424243,0.018641766580344665,0.06432698632897882,0.28979698325998976,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,8,raster,visionzip_image_saliency,False,0.3,10,34,640,639,2112,0.3025568181818182,13.699898719787598,41.25156879425049,0.3321061263904476,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,8,raster,sparsevlm_calib4_analysis_only,True,0.3,10,34,640,639,2112,0.3025568181818182,0.020963571957167915,0.06432698632897882,0.3258907832236497,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,8,raster,visionzip_image_saliency,False,0.5,17,34,1088,1078,2112,0.5104166666666666,25.846858024597168,41.25156879425049,0.6265666683735824,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,8,raster,sparsevlm_calib4_analysis_only,True,0.5,17,34,1088,1078,2112,0.5104166666666666,0.032571956404581215,0.06432698632897882,0.5063497959939062,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,9,raster,visionzip_image_saliency,False,0.1,3,34,192,192,2112,0.09090909090909091,4.627756118774414,41.25156879425049,0.11218376061904865,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,9,raster,sparsevlm_calib4_analysis_only,True,0.1,3,34,192,192,2112,0.09090909090909091,0.004388555315017584,0.044633592228308316,0.09832404464712109,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,9,raster,visionzip_image_saliency,False,0.2,7,34,448,448,2112,0.21212121212121213,8.402329444885254,41.25156879425049,0.203685088603378,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,9,raster,sparsevlm_calib4_analysis_only,True,0.2,7,34,448,448,2112,0.21212121212121213,0.00888706838145481,0.044633592228308316,0.19911165419973287,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
n355567,9,raster,visionzip_image_saliency,False,0.25,8,34,512,512,2112,0.24242424242424243,12.111695289611816,41.25156879425049,0.29360568927744407,32,False,"chunks range(0,k)",4dc244f74c7b39667c70a498644f68832d4311e64c24f414746a5f6d952622a9
