aggregation,group,method,budget,n,quality_mean,ttft_ms_mean,ttft_ms_p50,ttft_ms_p95,decode_ms_mean,decode_ms_p50,decode_ms_p95,e2e_ms_mean,e2e_ms_p50,e2e_ms_p95,ssd_read_mb_mean,ssd_read_mb_total,selector_ms_mean,scatter_ms_mean,prefill_ms_mean,selected_kv_ratio_mean,logical_visual_token_ratio_mean,ssd_payload_ratio_vs_full_visual_kv_mean,history_tokens_mean,active_visual_tokens_mean,total_context_tokens_mean,full_visual_kv_gb_mean,selected_visual_kv_gb_mean,gpu_memory_allocated_gb_mean,gpu_peak_memory_allocated_gb_mean,process_rss_gb_mean,ssd_read_ratio_vs_fullload,ttft_reduction_vs_fullload_pct,ssd_reduction_vs_fullload_pct,quality_delta_vs_fullload,ttft_reduction_vs_sparsevlm_pct,ssd_reduction_vs_sparsevlm_pct
turn,5,FullLoad,1.0,100,0.41,665.7727858494036,656.5580450114794,762.365489435615,40.01275430142414,20.56047599762678,153.45704134379042,705.7855401508277,689.4540679641068,907.4504324496955,1169.43486976,116943.486976,0.0,,,1.0,1.0,1.0,86.87,2230.52,2351.11,1.1694348697599999,1.1694348697599999,5.22913650688,6.58000585216,2.10886135808,1.0,,,,,
turn,5,ReComp,,100,0.41,523.0921288242098,530.3034075186588,566.2241698766593,35.32404030847829,19.252996484283358,146.36241976404557,558.4161691326881,553.9757710066624,730.1559268671554,0.0,0.0,0.0,0.0,523.0919124808861,,,,86.87,2230.52,2351.11,1.1694348697599999,0.0,5.228729610239999,8.36154413568,2.09886953472,0.0,,,,,
turn,5,SparseVLM 25%,0.25,100,0.41,726.5205845690798,740.7988094782922,840.1270737260347,46.414420097717084,31.272965512471274,120.85138512775289,772.9350046667969,778.2104985381011,892.0600189652757,914.55258624,91455.258624,,,,0.24580328595902037,0.24580328595902037,0.7341802967948234,86.87,2230.52,2351.11,1.1694348697599999,0.8597353267200001,5.228729610239999,6.58047309824,2.1186818048,0.7820466191740042,,,,,
turn,5,Static+Diverse 25%,0.25,100,0.39,335.665063590277,336.42898200196214,379.2480994336074,34.849434061325155,19.670539506478235,113.1671689392532,370.51449765160214,360.04740046337247,506.87765349575784,301.76837632,30176.837632,15.786089875618927,52.66156331694219,52.607078799046576,0.24314150835320167,0.24314150835320167,0.25802399243183705,86.87,2230.52,2351.11,1.1694348697599999,0.30176837632,5.22913650688,6.580168381439999,2.1029638144000002,0.2580463300037659,49.58263979474167,74.19536699962342,-0.019999999999999962,53.798272104104306,67.00371516517598
turn,5,Static+Diverse 50%,0.5,100,0.4,554.7588559100404,552.7903300244361,621.8574654572876,35.750788658624515,19.686938991071656,151.0299883433617,590.509644568665,583.1838719896041,728.2800903660245,594.71364096,59471.364096,22.59241728868801,89.71443803224247,53.460282340529375,0.4902578573128629,0.4902578573128629,0.5090890807292063,86.87,2230.52,2351.11,1.1694348697599999,0.59471364096,5.228729610239999,6.57970187776,2.09942122496,0.5085478946613345,16.674446943296097,49.145210533866546,-0.009999999999999953,23.64168783475229,34.972176569414536
turn,6,FullLoad,1.0,100,0.49,661.5198883909034,656.045201496454,808.8484284089645,39.44174999836832,20.449664967600256,205.35600045695895,700.9616383892717,690.870435006218,872.4202931131003,1169.43486976,116943.486976,0.0,,,1.0,1.0,1.0,103.66,2230.52,2368.32,1.1694348697599999,1.1694348697599999,5.22913650688,6.59364557312,2.11162865664,1.0,,,,,
turn,6,ReComp,,100,0.49,529.2204014479648,533.0366764974315,574.8390545108123,35.83372454275377,19.253763981396332,200.60980581911275,565.0541259907186,561.0769339837134,756.263045797823,0.0,0.0,0.0,0.0,529.2201960895909,,,,103.66,2230.52,2368.32,1.1694348697599999,0.0,5.228729610239999,8.397337630720001,2.09760595968,0.0,,,,,
turn,6,SparseVLM 25%,0.25,100,0.48,710.7419739547186,729.3318340089172,839.3666278891033,47.45436937257182,29.07052350929007,201.00828099239143,758.1963433272904,765.5073509959038,918.6400018399581,914.94678528,91494.678528,,,,0.24580328595902037,0.24580328595902037,0.734524872548934,103.66,2230.52,2368.32,1.1694348697599999,0.86012952576,5.228729610239999,6.59431199232,2.1125982208,0.7823837042483366,,,,,
turn,6,Static+Diverse 25%,0.25,100,0.46,338.68627335934434,338.05790203041397,380.7713516143849,32.89362979878206,19.60169247468002,116.01963641005563,371.5799031581264,361.9372325192671,459.16506084031414,301.76837632,30176.837632,15.762664495268837,52.613234363961965,56.18599210982211,0.24314150835320167,0.24314150835320167,0.25802399243183705,103.66,2230.52,2368.32,1.1694348697599999,0.30176837632,5.22913650688,6.5938749184,2.09200070656,0.2580463300037659,48.80180032331714,74.19536699962342,-0.02999999999999997,52.34750644107561,67.01793140596146
turn,6,Static+Diverse 50%,0.5,100,0.45,557.3049756279215,564.5464299886953,627.9008864221396,34.30300709733274,19.590299983974546,152.55405982898077,591.6079827252543,590.1212405005936,780.05815508659,594.71364096,59471.364096,22.332785653998144,89.20042860612739,56.943499987828545,0.4902578573128629,0.4902578573128629,0.5090890807292063,103.66,2230.52,2368.32,1.1694348697599999,0.59471364096,5.228729610239999,6.5934987264,2.10115928064,0.5085478946613345,15.753859346009481,49.145210533866546,-0.03999999999999998,21.58828434924719,35.00019339616559
