dialog_id,image_id,method,budget,n_turns,quality_mean,turn1_end_to_end_ttft_ms,reuse_turns_end_to_end_ttft_ms_mean,request_ttft_sum_10turn_ms,request_e2e_sum_10turn_ms,ssd_read_bytes_turn2_10,one_time_ssd_write_bytes,persist_ms_once,two_turn_ttft_hidden_ms,two_turn_ttft_worst_ms,two_turn_e2e_hidden_ms,two_turn_e2e_worst_ms,ten_turn_ttft_hidden_ms,ten_turn_ttft_worst_ms,ten_turn_e2e_hidden_ms,ten_turn_e2e_worst_ms
visdial:292163,visdial:292163,Prefix25,0.25,10,0.7,555.8803629828617,309.48222070259766,3341.2203493062407,3575.3546048654243,2887778304,1248404317,1387.7722979523242,860.5744870146737,2248.346784966998,898.9529149839655,2286.7252129362896,3341.2203493062407,4728.992647258565,3575.3546048654243,4963.1269028177485
visdial:292163,visdial:292163,Prefix45,0.45,10,0.7,557.8307579271495,470.24938409837586,4790.075214812532,5022.414177074097,5303697408,1248404317,1387.7722979523242,1019.0028540091589,2406.775151961483,1057.3514690622687,2445.123767014593,4790.075214812532,6177.847512764856,5022.414177074097,6410.186475026421
visdial:294553,visdial:294553,ReComp,,10,0.6,508.63357598427683,526.3986621026156,5246.221534907818,5436.119176913053,0,0,0.0,1028.2912260154262,1028.2912260154262,1066.7997769778594,1066.7997769778594,5246.221534907818,5246.221534907818,5436.119176913053,5436.119176913053
visdial:294553,visdial:294553,FullLoad,,10,0.6,509.40920796711,721.2169426622697,7000.361691927537,7221.70301200822,10116661248,1143541018,892.0179600827396,1211.794510949403,2103.8124710321426,1251.805281965062,2143.8232420478016,7000.361691927537,7892.379652010277,7221.70301200822,8113.72097209096
visdial:294553,visdial:294553,Prefix25,0.25,10,0.5,508.5248000686988,280.3743981057778,3031.894383020699,3480.7541698683053,2566914048,1143541018,892.0179600827396,773.5529880737886,1665.5709481565282,811.6620581131428,1703.6800181958824,3031.894383020699,3923.9123431034386,3480.7541698683053,4372.772129951045
visdial:294553,visdial:294553,Prefix45,0.45,10,0.6,509.0193330543116,415.50886367137235,4248.599106096663,4684.794347151183,4680843264,1143541018,892.0179600827396,919.9193699751049,1811.9373300578445,959.2012759530917,1851.2192360358313,4248.599106096663,5140.617066179402,4684.794347151183,5576.812307233922
visdial:297127,visdial:297127,ReComp,,10,0.8,713.1620459258556,753.0184430975673,7490.328033803962,7682.789916871116,0,0,0.0,1450.502886902541,1450.502886902541,1490.0409799301997,1490.0409799301997,7490.328033803962,7490.328033803962,7682.789916871116,7682.789916871116
visdial:297127,visdial:297127,FullLoad,,10,0.8,712.842914974317,893.5107094520289,8754.439300042577,8955.048999050632,13816037376,1562994474,1389.5992350298911,1628.8035350153223,3018.4027700452134,1668.4600710868835,3058.0593061167747,8754.439300042577,10144.038535072468,8955.048999050632,10344.648234080523
visdial:297127,visdial:297127,Prefix25,0.25,10,0.8,712.786721996963,368.55106910742404,4029.7463439637795,4228.382391040213,3850371072,1562994474,1389.5992350298911,1049.7442060150206,2439.3434410449117,1091.9163470389321,2481.5155820688233,4029.7463439637795,5419.345578993671,4228.382391040213,5617.9816260701045
visdial:297127,visdial:297127,Prefix45,0.45,10,0.8,713.5671499418095,567.8719006634007,5824.414255912416,6029.295957065187,6568280064,1562994474,1389.5992350298911,1237.1396949747577,2626.738930004649,1275.579864042811,2665.1790990727022,5824.414255912416,7214.013490942307,6029.295957065187,7418.8951920950785
visdial:302759,visdial:302759,ReComp,,10,0.4,548.6508299363777,572.1344309988328,5697.860708925873,6036.246528965421,0,0,0.0,1108.065275941044,1108.065275941044,1147.9286480462179,1147.9286480462179,5697.860708925873,5697.860708925873,6036.246528965421,6036.246528965421
visdial:302759,visdial:302759,FullLoad,,10,0.3,549.3707129498944,761.1082574326751,7399.345029843971,7765.699180890806,11041505280,1248404320,902.4595558876172,1348.1627829605713,2250.6223388481885,1397.0089179929346,2299.4684738805518,7399.345029843971,8301.804585731588,7765.699180890806,8668.158736778423
visdial:302759,visdial:302759,Prefix25,0.25,10,0.4,548.2877410249785,281.64605466493714,3083.102233009413,3431.6426581935957,2887778304,1248404320,902.4595558876172,830.0794620299712,1732.5390179175884,868.0939631303772,1770.5535190179944,3083.102233009413,3985.56178889703,3431.6426581935957,4334.102214081213
visdial:302759,visdial:302759,Prefix45,0.45,10,0.5,548.4308110317215,440.0096707848004,4508.517848094925,5023.030832177028,5303697408,1248404320,902.4595558876172,976.223555044271,1878.6831109318882,1015.8895780332386,1918.3491339208558,4508.517848094925,5410.9774039825425,5023.030832177028,5925.490388064645
visdial:307728,visdial:307728,ReComp,,10,1.0,523.6074910499156,570.0661137751821,5654.2025150265545,5937.818677048199,0,0,0.0,1080.1035350887105,1080.1035350887105,1118.2613000273705,1118.2613000273705,5654.2025150265545,5654.2025150265545,5937.818677048199,5937.818677048199
visdial:307728,visdial:307728,FullLoad,,10,1.0,523.5493871150538,727.5782329961658,7071.753484080546,7375.057152938098,11041505280,1248404316,899.5456490665674,1187.5531721161678,2087.0988211827353,1228.82188600488,2128.3675350714475,7071.753484080546,7971.299133147113,7375.057152938098,8274.602802004665
visdial:307728,visdial:307728,Prefix25,0.25,10,1.0,523.5251509584486,265.27257111027006,2910.9782909508795,3198.1254229322076,2887778304,1248404316,899.5456490665674,772.4737758981064,1672.0194249646738,811.0753529472277,1710.621002013795,2910.9782909508795,3810.523940017447,3198.1254229322076,4097.671071998775
visdial:307728,visdial:307728,Prefix45,0.45,10,1.0,527.6431739330292,424.8614536675935,4351.396256941371,4641.36598771438,5303697408,1248404316,899.5456490665674,951.9675789633766,1851.513228029944,990.0200489209965,1889.565697987564,4351.396256941371,5250.941906007938,4641.36598771438,5540.911636780947
visdial:310424,visdial:310424,ReComp,,10,0.3,505.15775801613927,525.6541854081055,5236.045426689088,5713.552339817397,0,0,0.0,1018.1068959645927,1018.1068959645927,1092.3440080368891,1092.3440080368891,5236.045426689088,5236.045426689088,5713.552339817397,5713.552339817397
visdial:310424,visdial:310424,FullLoad,,10,0.3,505.1012720214203,665.0071325841257,6490.165465278551,7207.225091173314,10116661248,1143541018,832.7397198881954,1185.7030671089888,2018.4427869971842,1262.943703099154,2095.6834229873493,6490.165465278551,7322.905185166746,7207.225091173314,8039.964811061509
visdial:310424,visdial:310424,Prefix25,0.25,10,0.3,508.4025820251554,263.79862291893613,2882.5901882955804,3844.061935436912,2566914048,1143541018,832.7397198881954,754.7363670310006,1587.476086919196,828.3428450813517,1661.082564969547,2882.5901882955804,3715.329908183776,3844.061935436912,4676.801655325107
visdial:310424,visdial:310424,Prefix45,0.45,10,0.3,505.02388598397374,390.19209689771134,4016.752758063376,4683.1324162194505,4680843264,1143541018,832.7397198881954,886.7261540144682,1719.4658739026636,963.6153080500662,1796.3550279382616,4016.752758063376,4849.492477951571,4683.1324162194505,5515.872136107646
visdial:311202,visdial:311202,ReComp,,10,0.2,503.0354760820046,527.5797015185365,5251.252789748833,6254.6027429634705,0,0,0.0,1011.227140086703,1011.227140086703,1050.0448890961707,1050.0448890961707,5251.252789748833,5251.252789748833,6254.6027429634705,6254.6027429634705
visdial:311202,visdial:311202,FullLoad,,10,0.2,503.54672502726316,627.227350215738,6148.592876968905,6994.699689093977,10116661248,1143541013,921.1626190226525,1107.4960880214348,2028.6587070440874,1149.9815320130438,2071.1441510356963,6148.592876968905,7069.755495991558,6994.699689093977,7915.86230811663
visdial:311202,visdial:311202,Prefix25,0.25,10,0.2,506.81892794091254,258.1622765606476,2830.279416986741,3895.0147009454668,2566914048,1143541013,921.1626190226525,762.8380488604307,1684.0006678830832,801.2634548358619,1722.4260738585144,2830.279416986741,3751.4420360093936,3895.0147009454668,4816.177319968119
visdial:311202,visdial:311202,Prefix45,0.45,10,0.2,503.0204700306058,390.489972778596,4017.4302250379696,5106.734053231776,4680843264,1143541013,921.1626190226525,897.4903550697491,1818.6529740924016,936.4502810640261,1857.6129000866786,4017.4302250379696,4938.592844060622,5106.734053231776,6027.896672254428
visdial:312659,visdial:312659,ReComp,,10,0.4,549.6043730527163,563.8447812137505,5624.20740397647,5815.940729924478,0,0,0.0,1079.3179390020669,1079.3179390020669,1118.3623999822885,1118.3623999822885,5624.20740397647,5624.20740397647,5815.940729924478,5815.940729924478
visdial:312659,visdial:312659,FullLoad,,10,0.4,549.4634980568662,727.9414330971324,7100.936395931058,7338.269671075977,11041505280,1248404314,1073.0866150697693,1296.9954940490425,2370.082109118812,1336.1412410158664,2409.2278560856357,7100.936395931058,8174.023011000827,7338.269671075977,8411.356286145747
visdial:312659,visdial:312659,Prefix25,0.25,10,0.4,549.4549520080909,311.39909421714646,3352.046799962409,3547.7394938934594,2887778304,1248404314,1073.0866150697693,891.5854810038581,1964.6720960736275,930.2156280027702,2003.3022430725396,3352.046799962409,4425.133415032178,3547.7394938934594,4620.826108963229
visdial:312659,visdial:312659,Prefix45,0.45,10,0.4,549.7648479649797,452.5593779075684,4622.799249133095,4820.533828926273,5303697408,1248404314,1073.0866150697693,998.9964640699327,2072.083079139702,1038.091192021966,2111.1778070917353,4622.799249133095,5695.8858642028645,4820.533828926273,5893.620443996042
visdial:313049,visdial:313049,ReComp,,10,0.5,504.44435502868146,514.9352937910912,5138.861999148503,5401.814796146937,0,0,0.0,996.3623411022127,996.3623411022127,1034.4083820236847,1034.4083820236847,5138.861999148503,5138.861999148503,5401.814796146937,5401.814796146937
visdial:313049,visdial:313049,FullLoad,,10,0.5,504.2777709895745,622.4822481162846,6106.618004036136,6399.885377963074,10116661248,1143541017,891.180504928343,1179.5896670082584,2070.7701719366014,1224.1267500212416,2115.3072549495846,6106.618004036136,6997.798508964479,6399.885377963074,7291.065882891417
visdial:313049,visdial:313049,Prefix25,0.25,10,0.5,504.46538196410984,268.91453189050986,2924.6961689786986,3532.7670319238678,2566914048,1143541017,891.180504928343,769.0467300126329,1660.227234940976,808.3712130319327,1699.5517179602757,2924.6961689786986,3815.8766739070415,3532.7670319238678,4423.947536852211
visdial:313049,visdial:313049,Prefix45,0.45,10,0.5,506.87351799570024,381.7388526836617,3942.5231921486557,4212.0640110224485,4680843264,1143541017,891.180504928343,896.9336020527408,1788.1141069810838,934.8878200398758,1826.0683249682188,3942.5231921486557,4833.703697076999,4212.0640110224485,5103.2445159507915
visdial:321934,visdial:321934,ReComp,,10,0.0,526.4266470912844,561.5268470202055,5580.168270273134,5772.384592215531,0,0,0.0,1056.6894200164825,1056.6894200164825,1095.130573026836,1095.130573026836,5580.168270273134,5580.168270273134,5772.384592215531,5772.384592215531
visdial:321934,visdial:321934,FullLoad,,10,0.0,527.3243410047144,703.4092932266908,6858.007980044931,7076.039144885726,11041505280,1248404317,988.6245619272813,1249.4063019985333,2238.0308639258146,1288.264520931989,2276.8890828592703,6858.007980044931,7846.6325419722125,7076.039144885726,8064.663706813008
visdial:321934,visdial:321934,Prefix25,0.25,10,0.0,528.2190568977967,274.5202683403881,2998.9014719612896,3196.869114995934,2887778304,1248404317,988.6245619272813,792.9654029430822,1781.5899648703635,831.9690029602498,1820.593564887531,2998.9014719612896,3987.526033888571,3196.869114995934,4185.493676923215
visdial:321934,visdial:321934,Prefix45,0.45,10,0.0,526.6416789963841,420.4596759130557,4310.778762213886,4514.4671611487865,5303697408,1248404317,988.6245619272813,940.4965860303491,1929.1211479576305,978.9139709901065,1967.5385329173878,4310.778762213886,5299.403324141167,4514.4671611487865,5503.091723076068
visdial:325335,visdial:325335,ReComp,,10,0.6,423.3657990116626,456.42632068807467,4531.202685204335,4980.523379985243,0,0,0.0,856.2842480605468,856.2842480605468,894.7608820162714,894.7608820162714,4531.202685204335,4531.202685204335,4980.523379985243,4980.523379985243
visdial:325335,visdial:325335,FullLoad,,10,0.5,423.2381749898195,585.4489216710338,5692.278470029123,6180.594830890186,9191817216,1038677464,926.0158370016143,998.604099964723,1924.6199369663373,1037.7821698784828,1963.798006880097,5692.278470029123,6618.294307030737,6180.594830890186,7106.6106678918
visdial:325335,visdial:325335,Prefix25,0.25,10,0.7,423.34316100459546,260.70052709999595,2769.6479049045593,3230.3074658848345,2548039680,1038677464,926.0158370016143,677.0258370088413,1603.0416740104556,715.3882259735838,1641.404062975198,2769.6479049045593,3695.6637419061735,3230.3074658848345,4156.323302886449
visdial:325335,visdial:325335,Prefix45,0.45,10,0.6,427.7359650004655,356.4535508760148,3635.8179228845984,4088.785871048458,4359979008,1038677464,926.0158370016143,775.3937729867175,1701.4096099883318,813.4441780857742,1739.4600150873885,3635.8179228845984,4561.833759886213,4088.785871048458,5014.801708050072
visdial:341253,visdial:341253,ReComp,,10,0.4,571.5905369725078,606.1746828749569,6027.16268284712,6311.186187085696,0,0,0.0,1164.5020890282467,1164.5020890282467,1203.3673379337415,1203.3673379337415,6027.16268284712,6027.16268284712,6311.186187085696,6311.186187085696
visdial:341253,visdial:341253,FullLoad,,10,0.4,571.876514935866,757.3200450020117,7387.756919953972,7708.139352849685,11551113216,1311322312,1129.1525770211592,1334.4819179037586,2463.634494924918,1373.6059179063886,2502.758494927548,7387.756919953972,8516.909496975131,7708.139352849685,8837.291929870844
visdial:341253,visdial:341253,Prefix25,0.25,10,0.4,572.1511009614915,291.9465088052675,3199.669680208899,3500.9398580295965,3246391296,1311322312,1129.1525770211592,848.242789041251,1977.3953660624102,890.8667999785393,2020.0193769996986,3199.669680208899,4328.822257230058,3500.9398580295965,4630.092435050756
visdial:341253,visdial:341253,Prefix45,0.45,10,0.4,577.2943909978494,455.9486464649025,4680.832209181972,4975.693010026589,5662310400,1311322312,1129.1525770211592,1006.2369259539992,2135.3895029751584,1044.9462939286605,2174.0988709498197,4680.832209181972,5809.984786203131,4975.693010026589,6104.845587047748
visdial:348840,visdial:348840,ReComp,,10,0.1,509.37014003284276,525.4518653576573,5238.436928251758,5488.949672318995,0,0,0.0,1020.8895400865003,1020.8895400865003,1059.693970135413,1059.693970135413,5238.436928251758,5238.436928251758,5488.949672318995,5488.949672318995
visdial:348840,visdial:348840,FullLoad,,10,0.1,509.4284591032192,661.7764906517955,6465.416874969378,6758.4601760609075,10116661248,1143541019,985.6431160587817,1167.2675770241767,2152.9106930829585,1207.0859889499843,2192.729105008766,6465.416874969378,7451.05999102816,6758.4601760609075,7744.103292119689
visdial:348840,visdial:348840,Prefix25,0.25,10,0.1,511.74361596349627,281.73047655986414,3047.3179050022736,3800.250933971256,2566914048,1143541019,985.6431160587817,768.1151769356802,1753.758292994462,808.9177869260311,1794.5609029848129,3047.3179050022736,4032.9610210610554,3800.250933971256,4785.894050030038
visdial:348840,visdial:348840,Prefix45,0.45,10,0.1,509.7056729719043,387.906668203262,4000.865686801262,4272.218480007723,4680843264,1143541019,985.6431160587817,885.9045119024813,1871.547627961263,924.7537649935111,1910.3968810522929,4000.865686801262,4986.508802860044,4272.218480007723,5257.861596066505
visdial:351635,visdial:351635,ReComp,,10,0.4,507.1840640157461,526.7294861971297,5247.749439789914,5440.134575939737,0,0,0.0,1023.1142700649798,1023.1142700649798,1060.7935060979798,1060.7935060979798,5247.749439789914,5247.749439789914,5440.134575939737,5440.134575939737
visdial:351635,visdial:351635,FullLoad,,10,0.4,508.22767498902977,619.1154386744731,6080.266623059288,6281.595586100593,10192158720,1160319016,989.370682858862,1166.1449410021305,2155.5156238609925,1205.7011000579223,2195.0717829167843,6080.266623059288,7069.63730591815,6281.595586100593,7270.966268959455
visdial:351635,visdial:351635,Prefix25,0.25,10,0.4,507.8114368952811,275.23798645577494,2984.953314997256,3184.0013987384737,2642411520,1160319016,989.370682858862,801.2003789190203,1790.5710617778823,841.0048598889261,1830.3755427477881,2984.953314997256,3974.323997856118,3184.0013987384737,4173.372081597336
visdial:351635,visdial:351635,Prefix45,0.45,10,0.4,506.9935070350766,409.2552386767541,4190.290655125864,4384.485117974691,4756340736,1160319016,989.370682858862,933.9743709424511,1923.345053801313,972.4791229236871,1961.849805782549,4190.290655125864,5179.661337984726,4384.485117974691,5373.855800833553
visdial:35806,visdial:35806,ReComp,,10,0.4,557.1538989897817,569.8969403488768,5686.226362129673,5950.934689142741,0,0,0.0,1118.4204739984125,1118.4204739984125,1156.7518169758841,1156.7518169758841,5686.226362129673,5686.226362129673,5950.934689142741,5950.934689142741
visdial:35806,visdial:35806,FullLoad,,10,0.4,558.1566749606282,718.8569060009387,7027.868828969076,7307.253462029621,11041505280,1248404317,951.6813700320199,1248.503979993984,2200.185350026004,1288.3291050093248,2240.0104750413448,7027.868828969076,7979.550199001096,7307.253462029621,8258.934832061641
visdial:35806,visdial:35806,Prefix25,0.25,10,0.4,561.8505959864706,308.02887533273963,3334.110473981127,3604.0449179708958,2887778304,1248404317,951.6813700320199,823.0187379522249,1774.7001079842448,862.5231799669564,1814.2045499989763,3334.110473981127,4285.791844013147,3604.0449179708958,4555.726288002916
visdial:35806,visdial:35806,Prefix45,0.45,10,0.4,557.1324951015413,464.28119868505746,4735.663283267058,5009.3057542108,5303697408,1248404317,951.6813700320199,1013.9761081663892,1965.657478198409,1052.1049650851637,2003.7863351171836,4735.663283267058,5687.344653299078,5009.3057542108,5960.98712424282
visdial:369440,visdial:369440,ReComp,,10,0.6,559.2247790191323,567.4661961254767,5666.420544148423,6131.0505863511935,0,0,0.0,1120.9244610508904,1120.9244610508904,1160.014727152884,1160.014727152884,5666.420544148423,5666.420544148423,6131.0505863511935,6131.0505863511935
visdial:369440,visdial:369440,FullLoad,,10,0.6,559.4448839547113,730.672277445491,7135.49538096413,7648.651437018998,11098128384,1260987880,1094.595923088491,1210.4699459159747,2305.0658690044656,1249.5444640517235,2344.1403871402144,7135.49538096413,8230.091304052621,7648.651437018998,8743.247360107489
visdial:369440,visdial:369440,Prefix25,0.25,10,0.6,558.4993490483612,314.5597060857755,3389.5367038203403,3881.137918913737,2944401408,1260987880,1094.595923088491,877.7705070096999,1972.366430098191,916.1670089233667,2010.7629320118576,3389.5367038203403,4484.132626908831,3881.137918913737,4975.733842002228
visdial:369440,visdial:369440,Prefix45,0.45,10,0.6,558.7080990662798,461.86485801202554,4715.49182117451,5210.309477057308,5360320512,1260987880,1094.595923088491,1030.3422800498083,2124.9382031382993,1069.408138981089,2164.00406206958,4715.49182117451,5810.087744263001,5210.309477057308,6304.905400145799
visdial:376140,visdial:376140,ReComp,,10,0.0,522.9176209541038,572.6138945513716,5676.442671916448,5868.7100717797875,0,0,0.0,1090.4489429667592,1090.4489429667592,1128.463221830316,1128.463221830316,5676.442671916448,5676.442671916448,5868.7100717797875,5868.7100717797875
visdial:376140,visdial:376140,FullLoad,,10,0.0,527.1546009462327,738.4832410219436,7173.503770143725,7408.134885015897,11041505280,1248404320,962.601592997089,1238.5017089545727,2201.1033019516617,1277.7139529353008,2240.31554593239,7173.503770143725,8136.105363140814,7408.134885015897,8370.736478012986
visdial:376140,visdial:376140,Prefix25,0.25,10,0.0,522.4911569384858,284.1495152226546,3079.836793942377,3622.5655638845637,2887778304,1248404320,962.601592997089,805.7571259560063,1768.3587189530954,843.685743981041,1806.28733697813,3079.836793942377,4042.438386939466,3622.5655638845637,4585.167156881653
visdial:376140,visdial:376140,Prefix45,0.45,10,0.0,523.0098939500749,428.648734685137,4380.848506116308,4574.690314359032,5303697408,1248404320,962.601592997089,942.3890740144998,1904.9906670115888,981.0560850892216,1943.6576780863106,4380.848506116308,5343.450099113397,4574.690314359032,5537.291907356121
visdial:37996,visdial:37996,ReComp,,10,0.3,557.6490809908137,568.4085600078106,5673.326121061109,5958.134470973164,0,0,0.0,1118.1783769279718,1118.1783769279718,1155.758855980821,1155.758855980821,5673.326121061109,5673.326121061109,5958.134470973164,5958.134470973164
visdial:37996,visdial:37996,FullLoad,,10,0.3,560.095600085333,760.1497117818022,7401.4430061215535,7731.556698912755,11041505280,1248404314,1130.8077049907297,1244.3050221772864,2375.112727168016,1283.219168195501,2414.0268731862307,7401.4430061215535,8532.250711112283,7731.556698912755,8862.364403903484
visdial:37996,visdial:37996,Prefix25,0.25,10,0.3,561.0370880458504,307.65087724042434,3329.8949832096696,3634.1297609033063,2887778304,1248404314,1130.8077049907297,794.7572260163724,1925.5649310071021,833.9785520220175,1964.7862570127472,3329.8949832096696,4460.702688200399,3634.1297609033063,4764.937465894036
visdial:37996,visdial:37996,Prefix45,0.45,10,0.3,557.29230993893,473.32487589058775,4817.21619295422,5112.487356876954,5303697408,1248404314,1130.8077049907297,963.4091799380258,2094.2168849287555,1002.3619208950549,2133.1696258857846,4817.21619295422,5948.02389794495,5112.487356876954,6243.295061867684
visdial:38667,visdial:38667,ReComp,,10,0.5,556.7178869387135,558.4285321076297,5582.574675907381,5996.218770975247,0,0,0.0,1094.8796059237793,1094.8796059237793,1153.0829720431939,1153.0829720431939,5582.574675907381,5582.574675907381,5996.218770975247,5996.218770975247
visdial:38667,visdial:38667,FullLoad,,10,0.5,560.9364249976352,729.8983055710172,7130.02117513679,7563.306886237115,11041505280,1248404313,1005.204189918004,1274.0702680312097,2279.2744579492137,1332.6836409978569,2337.887830915861,7130.02117513679,8135.225365054794,7563.306886237115,8568.511076155119
visdial:38667,visdial:38667,Prefix25,0.25,10,0.5,556.2669889768586,270.6604848952136,2992.211353033781,3675.804526777938,2887778304,1248404313,1005.204189918004,830.820427974686,1836.02461789269,889.6467739250511,1894.850963843055,2992.211353033781,3997.415542951785,3675.804526777938,4681.008716695942
visdial:38667,visdial:38667,Prefix45,0.45,10,0.4,556.7383191082627,459.57194010002746,4692.88578000851,5081.786737078801,5303697408,1248404313,1005.204189918004,1016.1154890665784,2021.3196789845824,1076.9460620358586,2082.1502519538626,4692.88578000851,5698.089969926514,5081.786737078801,6086.990926996805
visdial:388816,visdial:388816,ReComp,,10,0.7,514.4243870163336,522.6702738889596,5218.4568520169705,5699.2450000252575,0,0,0.0,1020.7520100520924,1020.7520100520924,1095.6382579170167,1095.6382579170167,5218.4568520169705,5218.4568520169705,5699.2450000252575,5699.2450000252575
visdial:388816,visdial:388816,FullLoad,,10,0.7,512.088302988559,641.9389469988851,6289.538825978525,6890.391661203466,10116661248,1143541020,1090.0795650668442,1125.6718820659444,2215.7514471327886,1200.7293470669538,2290.808912133798,6289.538825978525,7379.618391045369,6890.391661203466,7980.471226270311
visdial:388816,visdial:388816,Prefix25,0.25,10,0.7,510.25782502256334,252.4063563388255,2781.9150320719928,3175.087993964553,2566914048,1143541020,1090.0795650668442,765.9746239660308,1856.054189032875,842.2620190540329,1932.341584120877,2781.9150320719928,3871.994597138837,3175.087993964553,4265.167559031397
visdial:388816,visdial:388816,Prefix45,0.45,10,0.6,509.85895190387964,380.87011790937845,3937.690013088286,4324.262754293159,4680843264,1143541020,1090.0795650668442,899.5800778502598,1989.659642917104,975.9381880285218,2066.017753095366,3937.690013088286,5027.76957815513,4324.262754293159,5414.342319360003
visdial:413216,visdial:413216,ReComp,,10,0.1,480.29942403081805,530.5274950935402,5255.04687987268,6478.32609701436,0,0,0.0,994.7617669822648,994.7617669822648,1213.9296240638942,1213.9296240638942,5255.04687987268,5255.04687987268,6478.32609701436,6478.32609701436
visdial:413216,visdial:413216,FullLoad,,10,0.1,480.13719299342483,638.8711985588694,6229.97798002325,7477.2046151338145,10116661248,1143541019,1082.4840751010925,1036.5992919541895,2119.083367055282,1259.0146649163216,2341.498740017414,6229.97798002325,7312.462055124342,7477.2046151338145,8559.688690234907
visdial:413216,visdial:413216,Prefix25,0.25,10,0.1,479.8744349973276,268.49917443986567,2896.3670049561188,4195.215341169387,2566914048,1143541019,1082.4840751010925,749.7431499650702,1832.2272250661626,955.6513609131798,2038.1354360142723,2896.3670049561188,3978.851080057211,4195.215341169387,5277.69941627048
visdial:413216,visdial:413216,Prefix45,0.45,10,0.1,484.4224579865113,384.48014478975284,3944.743761094287,5290.598451858386,4680843264,1143541019,1082.4840751010925,867.2375449677929,1949.7216200688854,1073.3798230066895,2155.863898107782,3944.743761094287,5027.2278361953795,5290.598451858386,6373.082526959479
visdial:413417,visdial:413417,ReComp,,10,0.1,481.97789094410837,524.6614170286598,5203.930644202046,5597.8228389285505,0,0,0.0,990.5166239477694,990.5166239477694,1029.188003973104,1029.188003973104,5203.930644202046,5203.930644202046,5597.8228389285505,5597.8228389285505
visdial:413417,visdial:413417,FullLoad,,10,0.1,482.4708050582558,646.4991790966856,6300.963416928425,6753.309336025268,10116661248,1143541019,926.1040429119021,1054.4406081316993,1980.5446510436013,1092.6615800708532,2018.7656229827553,6300.963416928425,7227.0674598403275,6753.309336025268,7679.41337893717
visdial:413417,visdial:413417,Prefix25,0.25,10,0.1,481.3084880588576,262.7271959014858,2845.8532511722296,3639.9529851041734,2566914048,1143541019,926.1040429119021,734.5010550925508,1660.6050980044529,772.5715771084651,1698.6756200203672,2845.8532511722296,3771.9572940841317,3639.9529851041734,4566.0570280160755
visdial:413417,visdial:413417,Prefix45,0.45,10,0.1,481.7584289703518,391.9395997525296,4009.2148267431185,4920.135822962038,4680843264,1143541019,926.1040429119021,880.9422469930723,1807.0462899049744,919.6626109769568,1845.7666538888589,4009.2148267431185,4935.3188696550205,4920.135822962038,5846.23986587394
visdial:414026,visdial:414026,ReComp,,10,0.6,530.2824070677161,535.467680879972,5349.491534987465,5558.341677067801,0,0,0.0,1070.357485092245,1070.357485092245,1108.408694039099,1108.408694039099,5349.491534987465,5349.491534987465,5558.341677067801,5558.341677067801
visdial:414026,visdial:414026,FullLoad,,10,0.6,531.0707109747455,629.2141917575565,6193.998436792754,6432.5188036309555,10579083264,1195972669,900.3310409607366,1158.9494119398296,2059.280452900566,1202.7438679942861,2103.0749089550227,6193.998436792754,7094.32947775349,6432.5188036309555,7332.849844591692
visdial:414026,visdial:414026,Prefix25,0.25,10,0.7,532.9862439539284,267.5068116514012,2940.5475488165393,3188.7366079026833,2878341120,1195972669,900.3310409607366,791.2665948970243,1691.597635857761,848.6710629658774,1749.002103926614,2940.5475488165393,3840.878589777276,3188.7366079026833,4089.06764886342
visdial:414026,visdial:414026,Prefix45,0.45,10,0.6,530.2322300849482,406.3395145607905,4187.287861132063,4424.304643878713,4992270336,1195972669,900.3310409607366,944.6746510220692,1845.0056919828057,1001.6318189445883,1901.9628599053249,4187.287861132063,5087.6189020927995,4424.304643878713,5324.63568483945
visdial:416028,visdial:416028,ReComp,,10,0.7,557.7386140357703,563.470379759868,5628.972031874582,5874.99201099854,0,0,0.0,1118.1950529571623,1118.1950529571623,1212.386181927286,1212.386181927286,5628.972031874582,5628.972031874582,5874.99201099854,5874.99201099854
visdial:416028,visdial:416028,FullLoad,,10,0.6,558.5453410167247,713.7818219812793,6982.581738848239,7249.361942987889,11098128384,1260987877,978.5930369980633,1235.2655020076782,2213.8585390057415,1329.317549127154,2307.9105861252174,6982.581738848239,7961.1747758463025,7249.361942987889,8227.954979985952
visdial:416028,visdial:416028,Prefix25,0.25,10,0.6,558.1544430460781,320.15881411886465,3439.58377011586,3696.763032115996,2944401408,1260987877,978.5930369980633,858.2040930632502,1836.7971300613135,952.2151170531288,1930.808154051192,3439.58377011586,4418.176807113923,3696.763032115996,4675.356069114059
visdial:416028,visdial:416028,Prefix45,0.45,10,0.7,557.446442078799,478.9271618032621,4867.790898308158,5116.502104094252,5360320512,1260987877,978.5930369980633,1016.7649930808693,1995.3580300789326,1111.4937999518588,2090.086836949922,4867.790898308158,5846.383935306221,5116.502104094252,6095.095141092315
visdial:417322,visdial:417322,ReComp,,10,0.2,508.9144139783457,520.9161694316814,5197.159938863479,5640.5485779978335,0,0,0.0,1021.1295239860192,1021.1295239860192,1114.051383920014,1114.051383920014,5197.159938863479,5197.159938863479,5640.5485779978335,5640.5485779978335
