metric,level,dialog_id,method,budget,scenario,break_even_turn,censored_at_turn_10,stays_better_through_turn_10,better_at_turn_2,two_turn_ours_ms,two_turn_recomp_ms,two_turn_delta_ms,ten_turn_ours_ms,ten_turn_recomp_ms,ten_turn_delta_ms
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:376140,Prefix25,0.25,worst,5,False,True,False,1806.28733697813,1128.463221830316,677.8241151478142,4585.167156881653,5868.7100717797875,-1283.5429148981348
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:376140,Prefix45,0.45,hidden,2,False,True,True,981.0560850892216,1128.463221830316,-147.4071367410943,4574.690314359032,5868.7100717797875,-1294.019757420756
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:376140,Prefix45,0.45,worst,8,False,True,False,1943.6576780863106,1128.463221830316,815.1944562559947,5537.291907356121,5868.7100717797875,-331.4181644236669
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:37996,Prefix25,0.25,hidden,2,False,True,True,833.9785520220175,1155.758855980821,-321.7803039588034,3634.1297609033063,5958.134470973164,-2324.0047100698575
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:37996,Prefix25,0.25,worst,6,False,True,False,1964.7862570127472,1155.758855980821,809.0274010319263,4764.937465894036,5958.134470973164,-1193.1970050791278
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:37996,Prefix45,0.45,hidden,2,False,True,True,1002.3619208950549,1155.758855980821,-153.39693508576602,5112.487356876954,5958.134470973164,-845.6471140962094
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:37996,Prefix45,0.45,worst,,True,,False,2133.1696258857846,1155.758855980821,977.4107699049637,6243.295061867684,5958.134470973164,285.1605908945203
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:38667,Prefix25,0.25,hidden,2,False,True,True,889.6467739250511,1153.0829720431939,-263.4361981181428,3675.804526777938,5996.218770975247,-2320.414244197309
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:38667,Prefix25,0.25,worst,5,False,True,False,1894.850963843055,1153.0829720431939,741.7679917998612,4681.008716695942,5996.218770975247,-1315.210054279305
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:38667,Prefix45,0.45,hidden,2,False,True,True,1076.9460620358586,1153.0829720431939,-76.13691000733525,5081.786737078801,5996.218770975247,-914.4320338964462
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:38667,Prefix45,0.45,worst,,True,,False,2082.1502519538626,1153.0829720431939,929.0672799106687,6086.990926996805,5996.218770975247,90.77215602155775
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:388816,Prefix25,0.25,hidden,2,False,True,True,842.2620190540329,1095.6382579170167,-253.37623886298388,3175.087993964553,5699.2450000252575,-2524.1570060607046
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:388816,Prefix25,0.25,worst,6,False,True,False,1932.341584120877,1095.6382579170167,836.7033262038603,4265.167559031397,5699.2450000252575,-1434.0774409938604
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:388816,Prefix45,0.45,hidden,2,False,True,True,975.9381880285218,1095.6382579170167,-119.70006988849491,4324.262754293159,5699.2450000252575,-1374.9822457320988
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:388816,Prefix45,0.45,worst,9,False,True,False,2066.017753095366,1095.6382579170167,970.3794951783493,5414.342319360003,5699.2450000252575,-284.9026806652546
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:413216,Prefix25,0.25,hidden,2,False,True,True,955.6513609131798,1213.9296240638942,-258.27826315071434,4195.215341169387,6478.32609701436,-2283.110755844973
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:413216,Prefix25,0.25,worst,6,False,True,False,2038.1354360142723,1213.9296240638942,824.2058119503781,5277.69941627048,6478.32609701436,-1200.6266807438806
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:413216,Prefix45,0.45,hidden,2,False,True,True,1073.3798230066895,1213.9296240638942,-140.5498010572046,5290.598451858386,6478.32609701436,-1187.7276451559737
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:413216,Prefix45,0.45,worst,10,False,True,False,2155.863898107782,1213.9296240638942,941.9342740438879,6373.082526959479,6478.32609701436,-105.24357005488127
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:413417,Prefix25,0.25,hidden,2,False,True,True,772.5715771084651,1029.188003973104,-256.6164268646389,3639.9529851041734,5597.8228389285505,-1957.869853824377
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:413417,Prefix25,0.25,worst,7,False,True,False,1698.6756200203672,1029.188003973104,669.4876160472631,4566.0570280160755,5597.8228389285505,-1031.765810912475
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:413417,Prefix45,0.45,hidden,2,False,True,True,919.6626109769568,1029.188003973104,-109.52539299614727,4920.135822962038,5597.8228389285505,-677.6870159665123
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:413417,Prefix45,0.45,worst,,True,,False,1845.7666538888589,1029.188003973104,816.5786499157548,5846.23986587394,5597.8228389285505,248.4170269453898
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:414026,Prefix25,0.25,hidden,2,False,True,True,848.6710629658774,1108.408694039099,-259.73763107322156,3188.7366079026833,5558.341677067801,-2369.605069165118
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:414026,Prefix25,0.25,worst,5,False,True,False,1749.002103926614,1108.408694039099,640.593409887515,4089.06764886342,5558.341677067801,-1469.2740282043815
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:414026,Prefix45,0.45,hidden,2,False,True,True,1001.6318189445883,1108.408694039099,-106.77687509451061,4424.304643878713,5558.341677067801,-1134.037033189088
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:414026,Prefix45,0.45,worst,9,False,True,False,1901.9628599053249,1108.408694039099,793.554165866226,5324.63568483945,5558.341677067801,-233.70599222835153
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:416028,Prefix25,0.25,hidden,2,False,True,True,952.2151170531288,1212.386181927286,-260.1710648741573,3696.763032115996,5874.99201099854,-2178.2289788825437
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:416028,Prefix25,0.25,worst,6,False,True,False,1930.808154051192,1212.386181927286,718.421972123906,4675.356069114059,5874.99201099854,-1199.6359418844804
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:416028,Prefix45,0.45,hidden,2,False,True,True,1111.4937999518588,1212.386181927286,-100.89238197542727,5116.502104094252,5874.99201099854,-758.4899069042876
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:416028,Prefix45,0.45,worst,,True,,False,2090.086836949922,1212.386181927286,877.700655022636,6095.095141092315,5874.99201099854,220.1031300937757
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:417322,Prefix25,0.25,hidden,2,False,True,True,847.997285076417,1114.051383920014,-266.0540988435969,3679.15941006504,5640.5485779978335,-1961.3891679327935
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:417322,Prefix25,0.25,worst,6,False,True,False,1790.0297590531409,1114.051383920014,675.978375133127,4621.191884041764,5640.5485779978335,-1019.3566939560696
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:417322,Prefix45,0.45,hidden,2,False,True,True,1026.2245089979842,1114.051383920014,-87.82687492202967,4657.297910074703,5640.5485779978335,-983.2506679231301
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:417322,Prefix45,0.45,worst,10,False,True,False,1968.256982974708,1114.051383920014,854.2055990546942,5599.330384051427,5640.5485779978335,-41.218193946406245
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:431325,Prefix25,0.25,hidden,2,False,True,True,831.7475828807801,1165.1019880082458,-333.3544051274657,3473.4619269147515,6032.794716884382,-2559.3327899696305
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:431325,Prefix25,0.25,worst,5,False,True,False,1805.3302919724956,1165.1019880082458,640.2283039642498,4447.044636006467,6032.794716884382,-1585.750080877915
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:431325,Prefix45,0.45,hidden,2,False,True,True,1034.884841996245,1165.1019880082458,-130.21714601200074,4777.668540249579,6032.794716884382,-1255.1261766348034
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:431325,Prefix45,0.45,worst,9,False,True,False,2008.4675510879606,1165.1019880082458,843.3655630797148,5751.251249341294,6032.794716884382,-281.5434675430879
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:43416,Prefix25,0.25,hidden,2,False,True,True,856.5156940603629,1166.7794770328328,-310.2637829724699,3472.585391253233,5783.7001628940925,-2311.1147716408595
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:43416,Prefix25,0.25,worst,5,False,True,False,1811.3798630656675,1166.7794770328328,644.6003860328346,4427.4495602585375,5783.7001628940925,-1356.250602635555
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:43416,Prefix45,0.45,hidden,2,False,True,True,942.0551309594885,1166.7794770328328,-224.72434607334435,4612.075576093048,5783.7001628940925,-1171.6245868010446
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:43416,Prefix45,0.45,worst,8,False,True,False,1896.919299964793,1166.7794770328328,730.1398229319602,5566.939745098352,5783.7001628940925,-216.76041779574007
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:442053,Prefix25,0.25,hidden,2,False,True,True,913.824868039228,1152.6903420453891,-238.8654740061611,3490.235166042112,5792.301276116632,-2302.06611007452
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:442053,Prefix25,0.25,worst,5,False,True,False,1873.7145881168544,1152.6903420453891,721.0242460714653,4450.124886119738,5792.301276116632,-1342.1763899968937
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:442053,Prefix45,0.45,hidden,2,False,True,True,1049.8277399456128,1152.6903420453891,-102.86260209977627,4826.211647014134,5792.301276116632,-966.0896291024983
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:442053,Prefix45,0.45,worst,10,False,True,False,2009.7174600232393,1152.6903420453891,857.0271179778501,5786.10136709176,5792.301276116632,-6.199909024871886
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:447518,Prefix25,0.25,hidden,2,False,True,True,797.5675719790161,1044.753664988093,-247.186093009077,3167.5443400163203,5420.723014045507,-2253.1786740291864
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:447518,Prefix25,0.25,worst,5,False,True,False,1764.8109588772058,1044.753664988093,720.0572938891128,4134.78772691451,5420.723014045507,-1285.9352871309966
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:447518,Prefix45,0.45,hidden,2,False,True,True,947.3076689755544,1044.753664988093,-97.44599601253867,4297.467901953496,5420.723014045507,-1123.2551120920107
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:447518,Prefix45,0.45,worst,9,False,True,False,1914.5510558737442,1044.753664988093,869.7973908856511,5264.711288851686,5420.723014045507,-156.0117251938209
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:458783,Prefix25,0.25,hidden,2,False,True,True,963.9339030254632,1272.958992049098,-309.0250890236348,4163.440739153884,6425.309777841903,-2261.869038688019
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:458783,Prefix25,0.25,worst,6,False,True,False,1870.2780110761523,1272.958992049098,597.3190190270543,5069.784847204573,6425.309777841903,-1355.5249306373298
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:458783,Prefix45,0.45,hidden,2,False,False,True,1159.9318051012233,1272.958992049098,-113.02718694787472,5570.640048012137,6425.309777841903,-854.6697298297659
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:458783,Prefix45,0.45,worst,,True,,False,2066.2759131519124,1272.958992049098,793.3169211028144,6476.9841560628265,6425.309777841903,51.674378220923245
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:465837,Prefix25,0.25,hidden,2,False,True,True,726.0296849999577,891.2363538984209,-165.20666889846325,3048.867035889998,4906.17004095111,-1857.3030050611123
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:465837,Prefix25,0.25,worst,6,False,True,False,1498.267523944378,891.2363538984209,607.031170045957,3821.1048748344183,4906.17004095111,-1085.0651661166921
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:465837,Prefix45,0.45,hidden,2,False,True,True,841.6343021672219,891.2363538984209,-49.602051731199026,3965.867721126415,4906.17004095111,-940.3023198246956
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:465837,Prefix45,0.45,worst,9,False,True,False,1613.8721411116421,891.2363538984209,722.6357872132212,4738.105560070835,4906.17004095111,-168.06448088027537
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:466148,Prefix25,0.25,hidden,2,False,True,True,707.0697939489037,874.0065980236977,-166.93680407479405,3147.0558379078284,4701.109402230941,-1554.0535643231124
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:466148,Prefix25,0.25,worst,8,False,True,False,1728.9095228770748,874.0065980236977,854.902924853377,4168.8955668359995,4701.109402230941,-532.2138353949413
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:466148,Prefix45,0.45,hidden,2,False,False,True,813.1857140688226,874.0065980236977,-60.82088395487517,3931.2895828625187,4701.109402230941,-769.819819368422
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:466148,Prefix45,0.45,worst,,True,,False,1835.0254429969937,874.0065980236977,961.0188449732959,4953.12931179069,4701.109402230941,252.01990955974907
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:466354,Prefix25,0.25,hidden,2,False,True,True,608.0574789084494,722.23981609568,-114.18233718723059,2553.857247927226,3490.3822119813412,-936.5249640541151
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:466354,Prefix25,0.25,worst,7,False,True,False,1224.2153049446642,722.23981609568,501.97548884898424,3170.015073963441,3490.3822119813412,-320.3671380179003
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:466354,Prefix45,0.45,hidden,2,False,True,True,710.7943039154634,722.23981609568,-11.44551218021661,3300.1610478386283,3490.3822119813412,-190.22116414271295
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:466354,Prefix45,0.45,worst,,True,,False,1326.9521299516782,722.23981609568,604.7123138559982,3916.318873874843,3490.3822119813412,425.9366618935019
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:46673,Prefix25,0.25,hidden,2,False,True,True,896.0391610162333,1153.9207230089232,-257.88156199268997,3546.8084110179916,5783.608793048188,-2236.8003820301965
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:46673,Prefix25,0.25,worst,6,False,True,False,2019.8430999880657,1153.9207230089232,865.9223769791424,4670.612349989824,5783.608793048188,-1112.996443058364
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:46673,Prefix45,0.45,hidden,2,False,True,True,1070.9051070734859,1153.9207230089232,-83.01561593543738,5015.724568045698,5783.608793048188,-767.88422500249
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:46673,Prefix45,0.45,worst,,True,,False,2194.7090460453182,1153.9207230089232,1040.788323036395,6139.5285070175305,5783.608793048188,355.9197139693424
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:473586,Prefix25,0.25,hidden,2,False,True,True,950.5511341849342,1199.5033079292625,-248.95217374432832,4089.304838445969,6113.456045975909,-2024.1512075299397
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:473586,Prefix25,0.25,worst,6,False,True,False,1960.606038221158,1199.5033079292625,761.1027302918956,5099.359742482193,6113.456045975909,-1014.0963034937158
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:473586,Prefix45,0.45,hidden,2,False,True,True,1104.7108730999753,1199.5033079292625,-94.79243482928723,5240.789664210752,6113.456045975909,-872.666381765157
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:473586,Prefix45,0.45,worst,,True,,False,2114.765777136199,1199.5033079292625,915.2624692069367,6250.8445682469755,6113.456045975909,137.3885222710669
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:475748,Prefix25,0.25,hidden,2,False,True,True,817.1104380162433,1054.293806082569,-237.18336806632578,3140.3227708069608,5423.16764802672,-2282.844877219759
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:475748,Prefix25,0.25,worst,5,False,True,False,1685.7709271134809,1054.293806082569,631.4771210309118,4008.9832599041983,5423.16764802672,-1414.1843881225213
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:475748,Prefix45,0.45,hidden,2,False,True,True,961.6574179381132,1054.293806082569,-92.63638814445585,4267.332170973532,5423.16764802672,-1155.8354770531878
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:475748,Prefix45,0.45,worst,9,False,True,False,1830.3179070353508,1054.293806082569,776.0241009527817,5135.9926600707695,5423.16764802672,-287.1749879559502
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:482512,Prefix25,0.25,hidden,2,False,True,True,798.8963009556755,1034.5383459934965,-235.64204503782094,3758.895367849618,5694.616392953321,-1935.7210251037031
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:482512,Prefix25,0.25,worst,7,False,True,False,1940.1277879951522,1034.5383459934965,905.5894420016557,4900.126854889095,5694.616392953321,-794.4895380642265
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:482512,Prefix45,0.45,hidden,2,False,True,True,907.8720200341195,1034.5383459934965,-126.66632595937699,4904.220165335573,5694.616392953321,-790.3962276177481
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:482512,Prefix45,0.45,worst,,True,,False,2049.103507073596,1034.5383459934965,1014.5651610800996,6045.45165237505,5694.616392953321,350.83525942172855
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:485718,Prefix25,0.25,hidden,2,False,True,True,800.8152389666066,1058.7738970061764,-257.95865803956985,3153.4283180953935,5482.681997935288,-2329.253679839894
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:485718,Prefix25,0.25,worst,5,False,True,False,1709.9838259164244,1058.7738970061764,651.209928910248,4062.5969050452113,5482.681997935288,-1420.0850928900763
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:485718,Prefix45,0.45,hidden,2,False,True,True,850.752545055002,1058.7738970061764,-208.02135195117444,4150.914475903846,5482.681997935288,-1331.7675220314413
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:485718,Prefix45,0.45,worst,8,False,True,False,1759.9211320048198,1058.7738970061764,701.1472349986434,5060.083062853664,5482.681997935288,-422.5989350816235
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:486531,Prefix25,0.25,hidden,2,False,True,True,799.0287860156968,1031.0176870552823,-231.98890103958547,3343.7688729027286,5352.74069395382,-2008.971821051091
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:486531,Prefix25,0.25,worst,6,False,True,False,1899.8604100197554,1031.0176870552823,868.8427229644731,4444.600496906787,5352.74069395382,-908.1401970470324
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:486531,Prefix45,0.45,hidden,2,False,True,True,940.585752017796,1031.0176870552823,-90.43193503748626,4442.29217316024,5352.74069395382,-910.4485207935795
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:486531,Prefix45,0.45,worst,,True,,False,2041.4173760218546,1031.0176870552823,1010.3996889665723,5543.123797164299,5352.74069395382,190.38310321047902
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:487201,Prefix25,0.25,hidden,2,False,True,True,838.0695700179785,1162.2632989892736,-324.19372897129506,3597.6463839178905,5991.130805108696,-2393.4844211908057
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:487201,Prefix25,0.25,worst,5,False,True,False,1865.947230020538,1162.2632989892736,703.6839310312644,4625.52404392045,5991.130805108696,-1365.6067611882463
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:487201,Prefix45,0.45,hidden,2,False,True,True,1028.211021097377,1162.2632989892736,-134.05227789189667,4969.840256031603,5991.130805108696,-1021.2905490770936
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:487201,Prefix45,0.45,worst,,True,,False,2056.0886810999364,1162.2632989892736,893.8253821106628,5997.717916034162,5991.130805108696,6.587110925465822
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:492620,Prefix25,0.25,hidden,2,False,True,True,789.6146710263565,1124.7761419508606,-335.1614709245041,3131.8941609933972,5727.521858876571,-2595.627697883174
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:492620,Prefix25,0.25,worst,5,False,True,False,1685.5773139977828,1124.7761419508606,560.8011720469221,4027.8568039648235,5727.521858876571,-1699.6650549117476
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:492620,Prefix45,0.45,hidden,2,False,True,True,970.4132379265502,1124.7761419508606,-154.3629040243104,4391.3894968573,5727.521858876571,-1336.1323620192707
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:492620,Prefix45,0.45,worst,8,False,True,False,1866.3758808979765,1124.7761419508606,741.5997389471158,5287.352139828727,5727.521858876571,-440.1697190478444
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:505558,Prefix25,0.25,hidden,2,False,True,True,857.3408341035247,1192.1276620123535,-334.78682790882885,3773.5749459825456,6010.7774870703,-2237.202541087754
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:505558,Prefix25,0.25,worst,5,False,True,False,1760.0533170625567,1192.1276620123535,567.9256550502032,4676.287428941578,6010.7774870703,-1334.490058128722
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:505558,Prefix45,0.45,hidden,2,False,True,True,1008.1926139537245,1192.1276620123535,-183.93504805862904,4741.51862191502,6010.7774870703,-1269.2588651552796
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:505558,Prefix45,0.45,worst,8,False,True,False,1910.9050969127566,1192.1276620123535,718.777434900403,5644.231104874052,6010.7774870703,-366.5463821962476
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:509296,Prefix25,0.25,hidden,2,False,True,True,787.5415869057178,1145.5431280191988,-358.0015411134809,3665.936179109849,6010.668646194972,-2344.732467085123
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:509296,Prefix25,0.25,worst,5,False,True,False,1993.2424798607826,1145.5431280191988,847.6993518415838,4871.637072064914,6010.668646194972,-1139.0315741300583
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:509296,Prefix45,0.45,hidden,2,False,True,True,1022.3087180638686,1145.5431280191988,-123.2344099553302,5220.11661704164,6010.668646194972,-790.5520291533321
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:509296,Prefix45,0.45,worst,,True,,False,2228.0096110189334,1145.5431280191988,1082.4664829997346,6425.817509996705,6010.668646194972,415.14886380173266
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:511888,Prefix25,0.25,hidden,2,False,True,True,825.3564729820937,1129.3729960452765,-304.01652306318283,3427.7045861817896,5952.147291041911,-2524.442704860121
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:511888,Prefix25,0.25,worst,5,False,True,False,1766.0603990079835,1129.3729960452765,636.687402962707,4368.408512207679,5952.147291041911,-1583.7387788342312
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:511888,Prefix45,0.45,hidden,2,False,True,True,998.4671688871458,1129.3729960452765,-130.9058271581307,4863.85091394186,5952.147291041911,-1088.2963771000504
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:511888,Prefix45,0.45,worst,9,False,True,False,1939.1710949130356,1129.3729960452765,809.7980988677591,5804.55483996775,5952.147291041911,-147.59245107416064
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:513467,Prefix25,0.25,hidden,2,False,True,True,907.1936320979148,1197.1357860602438,-289.94215396232903,3501.2785913422704,5879.954619100317,-2378.676027758047
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:513467,Prefix25,0.25,worst,5,False,True,False,1901.3631450943649,1197.1357860602438,704.227359034121,4495.44810433872,5879.954619100317,-1384.506514761597
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:513467,Prefix45,0.45,hidden,2,False,True,True,1055.2269970066845,1197.1357860602438,-141.9087890535593,4811.3492000848055,5879.954619100317,-1068.6054190155119
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:513467,Prefix45,0.45,worst,10,False,True,False,2049.3965100031346,1197.1357860602438,852.2607239428908,5805.518713081256,5879.954619100317,-74.4359060190618
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:517134,Prefix25,0.25,hidden,2,False,True,True,859.5859900815412,1124.6728589758277,-265.08686889428645,3931.515427189879,6133.340199943632,-2201.8247727537528
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:517134,Prefix25,0.25,worst,5,False,True,False,1839.1553290421143,1124.6728589758277,714.4824700662866,4911.084766150452,6133.340199943632,-1222.2554337931797
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:517134,Prefix45,0.45,hidden,2,False,True,True,990.1863450650126,1124.6728589758277,-134.48651391081512,5517.920162063092,6133.340199943632,-615.4200378805399
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:517134,Prefix45,0.45,worst,,True,,False,1969.7556840255857,1124.6728589758277,845.082825049758,6497.489501023665,6133.340199943632,364.1493010800332
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:521039,Prefix25,0.25,hidden,2,False,True,True,806.6243270877749,1115.954031003639,-309.32970391586423,3398.6941321054474,5820.392861030996,-2421.6987289255485
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:521039,Prefix25,0.25,worst,5,False,True,False,1720.2695389278233,1115.954031003639,604.3155079241842,4312.339343945496,5820.392861030996,-1508.0535170855
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:521039,Prefix45,0.45,hidden,2,False,True,True,975.3013870213181,1115.954031003639,-140.65264398232102,4898.193339002319,5820.392861030996,-922.1995220286772
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:521039,Prefix45,0.45,worst,10,False,True,False,1888.9465988613665,1115.954031003639,772.9925678577274,5811.838550842367,5820.392861030996,-8.554310188628733
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:52361,Prefix25,0.25,hidden,2,False,True,True,768.0640870239586,1011.2097789533436,-243.14569192938507,3415.5866790097207,5218.064106069505,-1802.4774270597845
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:52361,Prefix25,0.25,worst,5,False,True,False,1606.0154810547829,1011.2097789533436,594.8057021014392,4253.538073040545,5218.064106069505,-964.5260330289602
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:52361,Prefix45,0.45,hidden,2,False,True,True,877.9265689663589,1011.2097789533436,-133.28320998698473,4258.649252005853,5218.064106069505,-959.4148540636525
